item,ave_score,ave_discounted_score
2720,2.451418964382386,2.447218964382381
2722,2.959220312038391,2.9534203120383973
2733,3.1195590282298418,3.119159028229844
2746,3.39053251848724,3.3827325184872397
2754,3.1520208759811736,3.1518208759811683
2788,4.016919932163924,4.011319932163924
2793,2.7722390518046027,2.770239051804606
2802,3.2153804331462457,3.212780433146244
2804,3.9626412580875754,3.9516412580875753
2806,2.8269092627391865,2.825109262739188
2808,2.571749165558905,2.5683491655589012
2822,3.313138298048364,3.3109382980483635
2836,3.5302961381727362,3.529496138172735
2840,3.042719908778321,3.038119908778321
2857,3.3672572080513814,3.3644572080513804
2860,2.989044692221296,2.987244692221296
2867,3.6182929907252297,3.61589299072523
2870,3.4349720583418164,3.433372058341811
2883,3.3803056208345184,3.3793056208345176
2888,2.884777204107161,2.8837772041071617
2898,3.303456068719717,3.3032560687197168
2900,3.2706001503776347,3.2702001503776414
2915,3.487658358257525,3.479258358257528
2936,3.819716073543666,3.818316073543671
2968,3.732850154224721,3.724650154224721
2995,2.7573515441868723,2.7545515441868726
3005,3.02000756262445,3.0150075626244544
3016,3.226590763217875,3.223790763217878
3017,3.3187736151349094,3.3179736151349117
3031,3.040929755470901,3.0401297554709044
3032,3.6367050644585635,3.6355050644585667
3035,3.7664669683428453,3.7642669683428407
3040,3.3552341019270546,3.3534341019270517
3048,2.994635715750093,2.9940357157500896
3056,3.606326221841432,3.606126221841427
3063,2.856716044663479,2.8555160446634793
3064,3.1176920320965227,3.117092032096522
3070,3.582693599166566,3.5784935991665647
3072,3.5966837337805195,3.591283733780521
3082,3.420822562142808,3.413022562142809
3087,3.2543294459477514,3.249529445947753
3101,3.1818295482186016,3.1746295482186047
3104,3.6489853128552343,3.644585312855234
3113,2.9705510309077465,2.9675510309077446
3146,2.654337162550049,2.6509371625500475
3190,2.898182648113324,2.8973826481133247
3203,3.314168883053136,3.3117688830531407
3213,3.98472821102538,3.9821282110253713
3219,3.349823815776193,3.3472238157761973
3225,2.896017560076214,2.8952175600762167
3238,2.5226515238424994,2.5214515238424946
3248,2.367012661651242,2.3642126616512424
3254,3.3801531755687924,3.3747531755687916
3258,3.0806923297453985,3.077692329745396
3264,2.629718273015263,2.624518273015262
3269,3.006915453550546,3.0015154535505446
3301,3.582412191164973,3.574012191164976
3308,3.152664776586167,3.1512647765861685
3316,2.8233405060423076,2.820740506042304
3324,2.7354830588308143,2.734883058830817
3355,3.31805429323311,3.3150542932331106
3361,3.6924694625868097,3.6854694625868074
3370,3.262668440296695,3.262268440296707
3387,3.1695159756361995,3.1681159756361965
3393,2.7803176467724176,2.779717646772415
3394,2.89577827266102,2.894378272661017
3395,3.356384920776614,3.3557849207766113
3396,3.5910864913625833,3.58448649136258
3397,3.495483590546753,3.4932835905467527
3398,3.4002555831697845,3.3972555831697773
3400,3.4548906967800628,3.4546906967800615
3401,2.9009926291175967,2.8999926291175977
3418,3.501976829814772,3.4937768298147738
3421,3.7163299705166573,3.70392997051665
3424,3.9950443430410876,3.9896443430410877
3454,3.19112133906071,3.190721339060717
3466,3.253376182046585,3.251776182046589
3471,3.748875894314781,3.7368758943147813
3476,3.609212062772621,3.604012062772622
3477,3.454261119801597,3.451661119801598
3483,3.2913987930510644,3.288798793051062
3484,3.068059538948761,3.0660595389487635
3497,3.104709956231872,3.1039099562318726
3500,3.3206427840075023,3.319842784007503
3501,2.9353866695828668,2.934386669582867
3505,3.674920789579381,3.6731207895793814
3515,3.626906044027751,3.6251060440277514
3526,3.6880097359464163,3.685009735946419
3534,3.3879980572423167,3.3829980572423204
3536,3.513732832260517,3.5095328322605166
3548,3.6530637057155175,3.6520637057155203
3550,3.632256864050742,3.6310568640507404
3551,3.5157621916165516,3.5131621916165505
3584,2.8985002697618727,2.897700269761873
3594,3.4636509708452614,3.4624509708452598
3608,3.0558661484675627,3.0508661484675597
3622,3.4548908181757216,3.454690818175719
3662,3.3998127624899253,3.3994127624899235
3685,3.733128787720883,3.731328787720886
3686,3.108964652785986,3.105964652785981
3692,3.454890841195594,3.454690841195595
3693,2.686968927491127,2.685368927491131
3698,3.315313448233854,3.308513448233851
3699,3.301145429624771,3.2985454296247765
3701,3.27422122321359,3.2716212232135935
3704,3.362659326430977,3.357859326430978
3705,2.8255884821807613,2.8239884821807584
3706,3.236501817015351,3.2349018170153503
3708,3.253313410345727,3.2513134103457246
3712,3.2981803683153235,3.2975803683153204
3743,3.0084573574783464,3.0078573574783487
3745,3.4731960779099773,3.467396077909975
3752,3.1691265606328503,3.1599265606328526
3754,2.739124599290615,2.7373245992906163
3763,3.314263835929042,3.3110638359290494
3770,3.1103282961449863,3.1091282961449895
3784,2.9273640247413657,2.925164024741363
3797,3.2217113934533494,3.221111393453348
3802,2.8978653808052157,2.8970653808052114
3825,2.941152143689461,2.93535214368946
3826,2.5037965090106598,2.495996509010662
3835,2.840716312616589,2.8395163126165786
3837,3.1964178841406556,3.195817884140654
3839,2.8958371827694833,2.8952371827694816
1010,3.265874881499764,3.2640748814997647
1012,3.509525322160565,3.5077253221605633
1013,3.3379377208035392,3.3355377208035386
1015,3.128963140074371,3.124963140074367
1018,2.95853559393977,2.957335593939768
1022,3.5327591934521965,3.524359193452201
1035,3.945227725380469,3.9324277253804665
1547,3.4742293212590547,3.473829321259056
2006,3.1958728457886676,3.183872845788668
2059,3.161931774692073,3.158931774692072
2083,3.7280311273170668,3.724231127317066
2087,3.603490377939023,3.595290377939017
2089,3.53156840639046,3.529568406390466
2135,3.7227803496805603,3.7205803496805627
2430,3.2229006751023537,3.221700675102357
2565,4.023246104851013,4.020846104851019
2941,3.7333270684967306,3.7315270684967294
3157,3.0215490022676863,3.0177490022676845
3159,3.7945983178016816,3.791598317801684
3189,3.573463030234608,3.5712630302346073
3410,3.6219284621617613,3.6217284621617614
3438,3.1116851327666053,3.1066851327666045
3512,3.5901419417383353,3.5885419417383315
3549,3.7970026696956323,3.795402669695632
3565,3.5600398192724994,3.558639819272498
3615,3.282749109169803,3.279949109169806
3755,3.264726047797757,3.2559260477977534
3852,3.457693459057731,3.455093459057727
3948,3.4808866870423736,3.4626866870423676
3972,4.039283818425639,4.0360838184256425
3986,3.015444550550734,3.0114445505507383
3988,3.1591264289235848,3.15252642892359
3990,3.0370469934345192,3.0362469934345193
3999,2.905452335268511,2.9026523352685083
4016,3.7442722548939096,3.7368722548939117
4019,3.740112574488908,3.7345125744889045
4025,3.1602936455881188,3.1474936455881197
4039,3.2465360205256992,3.243336020525698
4054,3.0616883166526305,3.0584883166526295
4090,3.591757496055357,3.5901574960553577
4154,3.6848973737733863,3.6844973737733877
4161,3.4386328954811023,3.4340328954811
4232,3.0906855392496784,3.085085539249682
4270,3.2108442636327794,3.201844263632777
4299,3.4279691876455716,3.4197691876455703
4344,3.206348191909375,3.1995481919093742
4366,3.4362502073097416,3.4324502073097407
4367,3.050764729179036,3.0427647291790403
4369,3.176188818485377,3.1671888184853754
4378,3.696594257173318,3.6937942571733102
4446,3.4283817381028117,3.422181738102812
4449,3.3173193191621317,3.317119319162135
4519,3.460109321116417,3.4583093211164164
4638,2.995598752936622,2.9883987529366185
4718,3.1686547350979657,3.159654735097964
4734,3.27417866692954,3.2673786669295413
4776,3.821427107064348,3.811227107064345
4783,3.5457769097194123,3.5455769097194065
4821,3.369016497899641,3.368016497899644
4846,3.5601652274227327,3.55916522742273
4848,3.8673014934514303,3.8571014934514225
4865,3.657482696536386,3.6534826965363956
4901,3.5458145321686305,3.540414532168628
4979,3.691028262603264,3.677428262603261
4990,3.4070842997721735,3.4060842997721794
5013,3.705092563038491,3.6996925630384907
5014,3.7704818319637825,3.767081831963785
5015,3.3909737831733353,3.3873737831733335
5103,3.5139665315939914,3.509166531593996
5110,3.6217637808211727,3.616963780821177
5171,3.0536913183243484,3.0492913183243444
5254,3.2959158072657186,3.2891158072657194
5293,3.4388713362108736,3.437071336210873
5299,3.3251271913479354,3.313127191347938
5313,2.5928357697134077,2.588435769713406
5364,3.5465527379435144,3.545152737943512
5388,3.3787708977367723,3.372170897736774
5419,3.0850599879302263,3.0816599879302227
5463,2.935539118675717,2.9319391186757153
5504,2.829537788139208,2.8281377881392005
5630,3.492942739344343,3.4867427393443426
5693,3.42679543039817,3.4245954303981723
5785,3.5349357894932756,3.531535789493269
6143,3.401627174383817,3.4012271743838185
6156,3.3381751989660136,3.3343751989660153
6157,2.6928948596717532,2.6864948596717517
6166,2.522866405376663,2.5212664053766636
6170,3.5488825869414713,3.5482825869414683
6297,3.4869252010305534,3.4829252010305565
6345,3.97455511128903,3.9739551112890226
6358,3.545775434406367,3.5455754344063677
38,2.9410459685695787,2.940245968569578
2376,3.3447647388380375,3.340564738838033
2378,3.157953316067831,3.1535533160678284
2402,2.8924498246034114,2.888649824603416
2403,3.5908344806287706,3.5848344806287775
2724,2.9933180237054313,2.984918023705433
2989,3.596153641624975,3.5919536416249813
2990,3.4136372951800746,3.409637295180076
3633,3.364796181545926,3.3613961815459303
3635,3.5042623256827827,3.500662325682784
3638,3.246017199974242,3.240817199974247
3697,3.07417281489289,3.0699728148928913
3868,3.455226740207284,3.446826740207282
3984,3.558800890605662,3.5546008906056583
4005,3.4034151599550038,3.401015159955007
4040,2.720761644475367,2.718161644475371
4085,3.455248689300894,3.446048689300893
4489,3.5211010735681314,3.5163010735681293
4545,3.372722876700469,3.3687228767004704
4621,2.6981582863587494,2.6945582863587485
4701,3.4604583450223174,3.4542583450223177
5219,3.201774121489572,3.195774121489577
5796,3.024262387262723,3.0232623872627227
6503,2.6102958566645404,2.604895856664539
7569,3.7939159301556034,3.791515930155602
7570,3.449416114349612,3.447816114349613
7573,3.347701215515484,3.3461012155154877
7701,2.56159702997703,2.560197029977027
8574,2.93866784325094,2.9382678432509404
8946,3.336697852730983,3.3362978527309863
26340,3.6058119852282906,3.6052119852282924
30825,3.2109442943496838,3.204344294349688
34162,3.5590813471384624,3.5474813471384645
39715,2.750649748811641,2.7492497488116427
40815,3.8429930809426,3.828793080942595
41566,3.5023485825876057,3.4899485825876098
45186,3.6215106400864205,3.6159106400864136
45447,3.224054728612151,3.2142547286121523
45672,3.1203137173182447,3.115713717318246
46972,3.3725479505746914,3.367947950574695
47566,3.6370069863115555,3.6368069863115555
47997,3.725608735248055,3.7220087352480555
50189,2.6584040603643193,2.6578040603643203
51084,3.303761752015533,3.301761752015531
52730,2.9381270761855154,2.937727076185518
52973,3.6783479745057166,3.667947974505717
53121,3.1793386840553306,3.1751386840553284
53322,3.5642326248326293,3.557632624832624
54276,3.475662489710993,3.4752624897109934
56775,3.186892907046826,3.1820929070468256
58025,3.1555349834123723,3.151934983412372
58998,3.769520717009997,3.7617207170099936
59369,3.6500919263696017,3.6416919263696013
59429,3.3308087404055797,3.330408740405581
59900,3.0636133443582163,3.0606133443582135
61160,2.879133101982555,2.8777331019825576
63082,3.8318178062326886,3.8176178062326924
64032,3.281607371544601,3.2810073715446006
68791,3.3519210174875362,3.3483210174875366
68793,3.3111396483173827,3.309139648317376
69526,2.7113337974671943,2.7073337974672014
69644,2.9111451095780665,2.9083451095780646
72641,3.715901780847977,3.7097017808479746
73106,3.022970297635275,3.0223702976352738
73319,3.0074569714962194,3.0064569714962195
73858,3.184243163758873,3.184043163758874
76093,3.9467172560685375,3.936117256068543
78637,3.6107954570733334,3.6093954570733278
79134,3.509282372695894,3.5072823726958857
79185,3.5196093444949614,3.5184093444949593
80166,3.1133002739236217,3.1121002739236223
81229,3.5609768986169037,3.5569768986169037
81564,3.6248552823328306,3.6208552823328355
81591,3.630476968498239,3.6220769684982383
81834,3.9804829350507247,3.9710829350507173
82202,3.1028683145721834,3.1014683145721875
85259,3.6370062919105486,3.6368062919105477
86068,3.0031381730955324,3.0029381730955382
87520,2.779638538912662,2.7774385389126532
88125,3.9025396447120007,3.892539644712006
88405,3.186831959952239,3.1828319599522388
88744,3.5033193563041616,3.4979193563041613
90249,3.2954914332097025,3.2942914332097097
91535,3.2739750389870546,3.2703750389870527
91630,3.6835379235295975,3.679137923529598
93510,3.8643163467071586,3.859116346707159
94503,3.614900075498492,3.6143000754984986
94677,3.59300870332514,3.58960870332514
94777,3.363831452997708,3.360231452997709
95067,3.290299691581422,3.2896996915814185
95170,3.6370002722793147,3.636800272279317
95738,3.4558972893493287,3.4556972893493283
96004,3.423687194776394,3.4232871947763974
96588,3.635764952946134,3.6317649529461304
97913,3.727547782646853,3.723147782646851
99532,3.157829017891842,3.157429017891842
102481,3.6134240364036696,3.61142403640367
102716,3.454204954266254,3.4528049542662638
102993,3.3527779229021326,3.351977922902132
103141,3.836199215403562,3.832999215403561
103228,3.6206537037416333,3.6178537037416336
103372,3.5141516884163804,3.5129516884163765
103384,3.1480198190036295,3.146619819003626
103801,3.0773788701337668,3.0767788701337713
103810,3.4031216139128215,3.4021216139128234
103819,3.1615283683235402,3.161128368323542
103883,3.731164573946725,3.7305645739467184
104211,3.7470952228746714,3.7428952228746684
105213,3.312653795524229,3.311053795524227
105653,3.7748951396188635,3.774095139618861
105844,3.63663556017498,3.6334355601749753
105954,3.608472772798863,3.607672772798863
106491,3.07684822746957,3.075448227469578
106540,3.2647221666695114,3.2639221666695115
106916,3.3240724766745924,3.3208724766745936
106918,3.942506075104152,3.938506075104153
106920,3.898181170840151,3.8931811708401503
107013,3.003137752829044,3.0029377528290477
107449,3.184242138951627,3.1840421389516256
108156,3.375029786186255,3.373829786186259
108190,3.1663094395281526,3.162709439528153
108932,3.844802127757444,3.8386021277574476
108945,2.8942772281314686,2.893077228131464
109576,3.120756468908921,3.1203564689089234
109723,3.5464505399291513,3.546250539929154
109864,3.02944272631849,3.0290427263184925
110130,3.875533284433262,3.8749332844332627
110553,2.9718269491407554,2.9696269491407548
111113,3.400812337473203,3.39841233747321
111617,3.7696137019174216,3.76801370191742
111743,3.1966515853176167,3.1942515853176228
111781,3.6672447627815083,3.663844762781508
111844,3.5464505819642866,3.5462505819642853
112138,3.6957250861103685,3.691925086110365
112175,3.742857045783818,3.739857045783824
114180,3.1286214567125015,3.1254214567125054
114818,3.0226082807730488,3.02200828077305
115502,3.546450908760454,3.5462509087604532
115617,3.865242672973757,3.857042672973755
115877,3.6240143976741,3.6234143976740993
117368,3.546451037791466,3.546251037791468
117529,3.3464210317177137,3.3418210317177137
117572,3.365346641777565,3.365146641777564
117590,3.64345516393087,3.6412551639308655
117851,3.631161615942116,3.6301616159421166
117922,3.5464497465137095,3.5462497465137046
119141,3.5015028353776283,3.4991028353776277
119155,3.560614243429818,3.5594142434298193
119964,3.2747937507583735,3.2745937507583758
122896,3.713032080310444,3.711632080310443
126548,3.4230426659030364,3.421842665903034
130450,3.1790564141248874,3.1784564141248888
132157,3.212101418558705,3.2113014185587
133419,3.517578263434002,3.515778263434003
134368,3.7006880855902407,3.6974880855902432
134393,3.3546721936886397,3.3526721936886394
135133,3.6732382569512025,3.671238256951206
135536,3.167562691472548,3.165162691472543
135861,3.0774906221667284,3.0756906221667277
135887,3.31314299642453,3.310142996424529
136016,3.3268255193088394,3.326025519308839
138036,3.5311779051596726,3.527577905159668
138186,3.003137674707332,3.002937674707334
139642,3.160282590063585,3.1590825900635933
139717,2.8720873853237676,2.8716873853237725
139915,3.1868013475151034,3.186401347515108
140301,3.4558981808088296,3.455698180808831
142536,2.9886932825851367,2.988093282585133
143245,3.157830599470766,3.157430599470759
148675,3.274794350857556,3.274594350857553
149380,3.1842421877637865,3.184042187763792
160565,3.3044683679638025,3.3040683679638008
160872,3.003137763501072,3.002937763501077
164909,3.4749760501413487,3.4731760501413467
166492,3.5456556236918146,3.5450556236918125
167036,3.6643889057962036,3.663588905796208
168248,3.906846697520704,3.905446697520704
173307,3.0031374755714135,3.002937475571419
1952,3.922748012197353,3.918348012197347
1953,3.870663125571805,3.8628631255718053
2160,4.13124525793767,4.124845257937669
3006,3.750415525240667,3.744215525240669
4017,3.5752829536334443,3.5724829536334486
4036,3.291279069668444,3.2890790696684427
4903,3.2011657214891636,3.1991657214891682
5617,3.880693605142992,3.8756936051429896
5673,3.6260626064411046,3.6194626064411093
6711,4.029185148010332,4.014385148010339
8464,3.5541944558690135,3.544194455869018
8622,3.5189150933900515,3.5115150933900505
30707,3.8557574579485205,3.8453574579485217
31410,3.8607838754800556,3.8567838754800547
34437,3.531293784286488,3.527093784286492
39183,3.58107729175869,3.5742772917586825
41997,3.806218419375841,3.802018419375844
46976,3.7220385421657416,3.7132385421657372
52281,3.4885872810504477,3.4831872810504456
53519,3.2394800942465976,3.2342800942465986
54503,3.862431630228161,3.8514316302281637
55820,3.892361132053603,3.8795611320536043
56171,3.2382869838378565,3.2346869838378565
56782,4.09343178295132,4.087831782951325
56788,3.466130850221034,3.4645308502210264
60766,3.6467086081004485,3.6451086081004513
61323,3.522833505272385,3.5150335052723856
64575,3.4544099517072797,3.4530099517072745
66097,3.7114774817843497,3.7044774817843495
68536,3.6283797269843086,3.6281797269843112
71464,3.3419521560596297,3.3397521560596335
29,3.9876032613257655,3.9800032613257708
175,3.915634678104723,3.9116346781047215
272,3.7594033110951157,3.753203311095113
334,3.884744129037349,3.8837441290373484
741,4.075462654008239,4.070062654008234
1050,3.72575175014983,3.7247517501498293
1175,3.8021351371435625,3.797935137143558
1217,4.2331214772961765,4.230121477296177
1218,3.8666114253552415,3.8644114253552453
1232,3.62208048782544,3.620480487825444
1233,4.168082535091711,4.160082535091716
1237,4.116647335340217,4.1130473353402275
1243,3.87706530879581,3.873865308795805
1248,4.129547770242051,4.1261477702420475
1249,4.04058977025454,4.033589770254541
1274,3.755698822981995,3.7478988229819947
1284,4.028340622347996,4.025540622347986
1425,3.238458697387242,3.236858697387244
1464,3.372774826037711,3.3693748260377054
1711,3.2228861692067565,3.2180861692067593
1809,3.8194216767968556,3.81822167679686
1859,3.609124343704829,3.6085243437048247
1884,3.976707708153715,3.9675077081537147
1960,3.7008504194698206,3.695650419469825
2579,3.724937717558215,3.7237377175582216
2686,3.965551148082309,3.9617511480823113
2726,3.8929042160541543,3.8911042160541554
2730,3.6704579253302714,3.6690579253302755
2912,3.8294687483604215,3.8266687483604223
3030,4.037014936936154,4.03441493693616
3181,3.7747651955355574,3.773565195535559
3265,3.851211140674362,3.8494111406743623
3822,3.8235526934818824,3.822752693481879
4235,3.894710905462187,3.8901109054621847
5333,3.4847395380984416,3.484139538098445
6234,3.5443941837751547,3.5441941837751565
6387,3.6088916051463733,3.6082916051463734
6721,3.472832644385849,3.4714326443858474
6773,3.707933789864114,3.703533789864115
6790,3.5668566544456275,3.566256654445627
6857,3.7281534636724856,3.7255534636724836
6920,3.526707382916841,3.526107382916844
6989,3.5422687113983,3.5414687113982994
7064,3.394397355339569,3.39319735533957
7069,3.5440623685806893,3.5432623685806885
7123,3.493401077808283,3.491601077808283
7587,3.7747525236636745,3.7739525236636857
7924,3.544394411933267,3.544194411933275
7932,3.6057905064034443,3.6051905064034404
8012,3.6093439021493143,3.608743902149312
8228,3.6334358738191215,3.6300358738191267
8370,3.862495817697457,3.860095817697455
2405,2.9850159211440883,2.9808159211440888
3556,3.780322274802361,3.7751222748023645
4855,3.754853990161371,3.7508539901613775
5064,3.8397034601657607,3.833303460165759
5791,3.752100579805913,3.7489005798059067
31696,3.5260547874275177,3.519054787427518
35836,3.5791256521264474,3.564325652126444
47610,3.7919646673290086,3.7833646673290167
57368,3.41502935658159,3.409629356581587
61024,3.6992908408690517,3.693090840869056
61132,3.5464793743291505,3.539879374329153
86882,3.5698037261433693,3.5648037261433805
102407,3.453500020291127,3.449500020291126
132660,3.6105943512252416,3.610194351225242
122912,3.9196727673673446,3.9170727673673458
122916,3.9763484301377345,3.97234843013773
176371,3.7813801775129647,3.777780177512964
187541,3.3323763191570377,3.3315763191570382
187593,3.841032254726323,3.8386322547263263
238,3.683388415517654,3.68298841551765
421,3.335678493465882,3.3332784934658855
808,3.547991801770959,3.547591801770962
969,3.9439649705493065,3.9371649705493086
1083,3.457168703201906,3.455968703201903
1262,4.096120671475971,4.087520671475964
1287,3.922297038924554,3.9154970389245496
1387,4.0055397295935835,3.9873397295935895
1592,3.075031104679584,3.0742311046795816
2032,3.280693227819896,3.280493227819896
2142,3.0023296746305377,3.000329674630537
2151,3.7012511081771655,3.70005110817718
2311,3.6037438742584387,3.6003438742584333
2530,2.974926334820716,2.9713263348207177
2532,3.0403676392522803,3.03796763925228
2876,3.280695927152533,3.280495927152534
2886,2.959869390341543,2.9594693903415443
3037,4.0753027795530015,4.070502779553015
3350,3.6670222015666263,3.6664222015666277
3451,4.259697942340441,4.257497942340446
3519,3.2260556046767905,3.224855604676794
3654,3.7431724890937215,3.740572489093725
3791,3.315034040436847,3.311834040436854
3836,4.0029602923582495,3.9999602923582507
23,3.304207263586409,3.3010072635864023
147,3.5168418488659277,3.513841848865926
211,3.5338334295493183,3.5334334295493197
428,3.7287175286072225,3.7251175286072207
456,3.650308316576224,3.64950831657622
481,3.271419838797092,3.267619838797091
507,3.4836197556137716,3.4810197556137705
635,3.406610415162929,3.4062104151629327
714,3.908286622121372,3.905286622121372
851,3.1964964108519536,3.1952964108519555
1120,3.577380074878134,3.571980074878134
1171,3.424107090926841,3.4207070909268382
1253,3.8068800490628387,3.8018800490628406
1271,3.5605694601891456,3.554569460189148
1303,3.9498953816381532,3.9464953816381567
1459,2.9734690214693393,2.9710690214693383
1480,3.4591223961005655,3.4569223961005666
1678,3.568388783186312,3.566388783186313
1785,3.734432893344619,3.7334328933446175
2021,3.4795464661895776,3.472146466189579
2231,3.8743188024842072,3.8671188024842063
2272,3.3305673929337813,3.3301673929337783
2358,3.6161368927536164,3.615936892753615
2618,3.5096931896339028,3.508693189633898
2841,3.5879025609536295,3.5843025609536294
2908,3.588007565743903,3.5802075657439016
2952,3.556980484018629,3.5545804840186297
3020,3.567217397852165,3.5638173978521657
3100,3.906335468903937,3.9019354689039365
3105,3.6928174584153433,3.6884174584153393
3107,3.3904180330858336,3.385818033085834
3169,3.43926556844835,3.4382655684483483
3178,3.5695254377954266,3.5663254377954137
3198,3.836909680713695,3.834109680713694
3246,4.0495797113891525,4.046579711389144
3250,3.3358506921791222,3.3340506921791233
3252,3.6112477162100345,3.605847716210036
3256,3.5674881848047364,3.5612881848047326
3260,3.906821951075544,3.904421951075546
3271,3.6793798612374786,3.675979861237475
3272,3.521153587960532,3.5195535879605315
3360,3.705365156424383,3.7009651564243824
3543,3.7330496187220796,3.730249618722075
3783,3.84717968193608,3.8449796819360764
3950,3.5740223658040264,3.5724223658040315
3980,3.4737473828730536,3.470947382873052
4047,3.6396895890013714,3.6378895890013716
4211,3.688365740819828,3.6871657408198306
4238,3.284511977149961,3.2811119771499646
4251,3.2996597060164405,3.299459706016444
4343,3.1737887453498863,3.168388745349891
4626,3.5403299503376946,3.5399299503376964
4688,3.4741263122628285,3.4735263122628255
4772,3.5370221106131057,3.5368221106131035
4787,3.461616869860368,3.459616869860366
5009,3.227420405921484,3.225820405921485
5010,3.8204918959512666,3.8104918959512712
5055,3.155210945902766,3.153610945902766
5152,3.422338940535651,3.418738940535652
5267,3.3948042021269376,3.3924042021269423
5292,3.722086052737355,3.720686052737358
5329,3.4559397219313075,3.4539397219313055
5446,3.6286116378013964,3.627211637801394
5577,3.635827162089117,3.6334271620891143
5632,3.5830652401760483,3.5820652401760475
5682,3.4688958156861487,3.468495815686151
5747,3.978756842161416,3.9773568421614147
5945,3.2755302660825705,3.27033026608257
5955,3.594678071282885,3.5928780712828843
6281,3.2428000385385087,3.2364000385385108
6428,3.396177676170896,3.3957776761708933
6537,3.131890652754934,3.122890652754938
6552,3.640761845912175,3.6383618459121756
6565,3.6934425744916775,3.6898425744916756
6617,3.835892427192549,3.8340924271925503
6796,3.729920488954594,3.726320488954595
6817,3.457899987109905,3.457699987109904
6867,3.5819114092823314,3.579511409282335
6884,3.4132650263023336,3.4128650263023386
6947,3.651888682304807,3.6446886823048086
6953,3.364642929707308,3.359642929707303
6957,3.4209867145675124,3.415786714567518
6974,3.265558823616172,3.2643588236161745
6993,3.7309672556887077,3.728367255688709
6997,3.3914705137799173,3.391070513779923
7009,3.4812764994973855,3.4806764994973896
7025,3.6098380046118703,3.6094380046118704
7090,3.919553510054939,3.911953510054945
7263,3.4535347698337544,3.4515347698337506
7481,3.7552191682288787,3.7544191682288783
7649,3.215402950116356,3.214402950116358
7706,3.79507567108465,3.7942756710846566
7841,3.599919629490225,3.599519629490221
7842,3.9307708101641063,3.929970810164107
7884,3.4614843641519006,3.4610843641518967
8010,3.6161417453580875,3.615941745358085
8132,4.088695383507754,4.086895383507751
8378,3.6161416656608125,3.615941665660811
8493,3.30336644899079,3.3021664489907896
8495,3.3787795139529786,3.3785795139529813
8633,3.558487948986833,3.5570879489868306
8810,3.05460289446671,3.051202894466708
8874,4.005971008564556,3.9905710085645527
8914,3.754102527115902,3.7507025271158954
8937,3.5678827368993686,3.5662827368993715
8951,3.2943040050792223,3.2935040050792264
8977,2.6690478013465273,2.6670478013465275
8982,3.3525137039466677,3.3519137039466673
8983,3.5724615613341304,3.567461561334134
26649,3.596354061462732,3.595954061462728
26695,3.5370195669780076,3.536819566978013
26750,3.4628247433833272,3.4624247433833237
26812,3.3297514261116654,3.3293514261116655
26901,3.378778552748179,3.3785785527481815
27408,3.480450904355143,3.4798509043551333
27450,3.378778685916743,3.378578685916743
27788,3.2479742694457343,3.246374269445728
27793,3.0094680020419724,3.009068002041973
31101,3.5296671512964815,3.5292671512964797
31116,3.6422840980204767,3.6416840980204737
31225,3.294573796337038,3.293173796337038
31420,3.3687718010302916,3.3671718010302976
33166,3.913859282074828,3.9038592820748357
33558,3.457899714803992,3.4576997148039923
33660,3.9933533582620013,3.9899533582620084
34536,3.406106459200618,3.4055064592006237
36517,3.5278648084674633,3.52526480846746
36527,3.5674546139099346,3.5660546139099285
37731,3.705255021199947,3.7034550211999444
37739,3.4563021147101267,3.455302114710131
38886,3.508921065894947,3.507121065894947
39381,3.576508726015563,3.574908726015564
39444,3.469037373265817,3.4672373732658177
40278,3.679043464366145,3.675643464366148
40414,3.6536562186680275,3.6526562186680285
40583,3.5652326279989466,3.562032627998949
41569,3.447712765156855,3.4397127651568584
41863,3.7887568840743726,3.7877568840743705
42004,3.538548046958652,3.537348046958651
43396,3.713789384331002,3.7123893843310003
43921,3.459384377791856,3.4583843777918535
43928,2.4290408481697723,2.4264408481697717
43936,3.2240322141610376,3.2222322141610373
44195,4.016883367470089,4.009683367470089
44204,3.430435388557474,3.4296353885574797
44761,3.798814743638762,3.7964147436387625
45658,3.299659558276242,3.299459558276241
46723,3.5555140234631515,3.54931402346315
47629,3.7078697369996267,3.705269736999627
47644,3.251240583600313,3.2498405836003115
47894,3.6417855056576456,3.6409855056576497
48326,3.355692128212905,3.3550921282129043
48385,3.368022427947776,3.3550224279477727
48738,3.9267437621061014,3.9227437621061005
48879,3.468891866043459,3.4684918660434536
49265,3.6161427064488776,3.6159427064488816
49530,3.7876850994314712,3.7770850994314693
49822,3.3101292999982914,3.3087292999982965
49961,3.6576289635059944,3.6568289635059887
50068,3.7050168957499325,3.701616895749937
50442,3.325027251620268,3.32342725162027
51080,3.6022888853616193,3.600688885361622
51255,4.004333586897865,3.9921335868978636
51471,3.4579010455230432,3.4577010455230437
51935,3.855084836144135,3.8500848361441333
52042,3.378780297327934,3.378580297327934
52241,3.3945641372899034,3.393364137289907
52328,3.64378388552027,3.6409838855202774
52952,3.834651960808829,3.833051960808832
53123,3.81910971974978,3.817309719749781
53550,3.4570991553305075,3.4564991553305053
53953,3.2744898433462164,3.2694898433462143
54736,3.752536459972234,3.7509364599722352
54962,3.3787805712370846,3.3785805712370847
54997,4.012628375139564,4.007628375139568
55080,3.4614798192684315,3.46107981926843
55094,3.526487292988459,3.5258872929884597
